asrt	researchStatementLabel	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceVal	evidenceRole	object	precip	numericVal	evidenceVal	contVal	evidenceSource	evidenceType	evidenceStatement	objectDose	precipDose	numOfSubjects
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/893	clarithromycin_increases_auc_trazodone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00656	clarithromycin increases the AUC of trazodone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_trazodone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/909	itraconazole_increases_auc_rosuvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01098	itraconazole increases the AUC of rosuvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_rosuvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/914	itraconazole_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	itraconazole increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_alprazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/928	clarithromycin_increases_auc_pravastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01211	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00175	clarithromycin increases the AUC of pravastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clarithromycin_increases_auc_pravastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/934	cimetidine_increases_auc_venlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	cimetidine increases the AUC of venlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_venlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/950	aripiprazole_increases_auc_escitalopram	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01238	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01175	aripiprazole increases the AUC of escitalopram 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/aripiprazole_increases_auc_escitalopram.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1003	fluvoxamine_increases_auc_quinidine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00908	fluvoxamine increases the AUC of quinidine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_quinidine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1007	ketoconazole_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	ketoconazole increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_alprazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1043	itraconazole_increases_auc_pravastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00175	itraconazole increases the AUC of pravastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_pravastatin.html	DIKB	"06/05/2007 14:32:49
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1277	1.117	refute	PRAVASTATIN	ITRACONAZOLE	1.486	1.117	medium	http://www.ncbi.nlm.nih.gov/pubmed/15518608	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"Route of administration: oral

polymorphic enzyme: NO

study duration: both drugs were given once daily for 30 days; pharmacokinetic measures were taken on days 1 and 30

dose: 40mg pravastatin; 200mg itraconazole

population: 104

ages:18-60

(mean AUC_i)/(mean AUC) = 210/188ng/ml/h

description: 
There was no significant increase in the AUC of pravastatin

"	0.04	0.2	104
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1043	itraconazole_increases_auc_pravastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00175	itraconazole increases the AUC of pravastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_pravastatin.html	DIKB	"10/29/2007 12:36:05
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1278	0	refute	PRAVASTATIN	ITRACONAZOLE	1.486	0	medium	http://www.ncbi.nlm.nih.gov/pubmed/9542477	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: volunteers received either 200 mg itraconazole or placebo orally once a day for 4 days. On day 4, each subject ingested a single 40 mg dose of  pravastatin (study II).

population: 10 : 7 male, 3 female

ages:19-29

RESULTS: 
In study II, itraconazole slightly increased the AUC(0-infinity) and Cmax of pravastatin, but the changes were statistically nonsignificant (p = 0.052 and 0.172, respectively). The t1/2 was not altered. The AUC(0-infinity) and Cmax of HMG-CoA reductase inhibitors were increased less than twofold (p &lt; 0.05 and p = 0.063, respectively) by itraconazole.

NOTE: a statistically significant increase in HMG-CoA inhibitors occured  but we cannot distinguish which metabolites of pravastatin were increased from the study"	0.04	0.2	10
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1053	erythromycin_increases_auc_beta-hydroxy-simvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00199		erythromycin increases the AUC of beta-hydroxy-simvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_beta-hydroxy-simvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1078	erythromycin_increases_auc_alprazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00199	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00404	erythromycin increases the AUC of alprazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_alprazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1106	erythromycin_increases_auc_simvastatin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00199	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00641	erythromycin increases the AUC of simvastatin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_simvastatin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1107	fluoxetine_increases_auc_olanzapine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00472	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00334	fluoxetine increases the AUC of olanzapine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_increases_auc_olanzapine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1153	itraconazole_increases_auc_triazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00897	itraconazole increases the AUC of triazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_triazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1157	fluvoxamine_increases_auc_theophylline	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00176	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00277	fluvoxamine increases the AUC of theophylline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluvoxamine_increases_auc_theophylline.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1164	paroxetine_increases_auc_desipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01151	paroxetine increases the AUC of desipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_desipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1171	diphenhydramine_increases_auc_venlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01075	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	diphenhydramine increases the AUC of venlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diphenhydramine_increases_auc_venlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1197	erythromycin_increases_auc_quetiapine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00199	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01224	erythromycin increases the AUC of quetiapine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/erythromycin_increases_auc_quetiapine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1212	aripiprazole_increases_auc_venlafaxine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01238	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00285	aripiprazole increases the AUC of venlafaxine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/aripiprazole_increases_auc_venlafaxine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1215	diltiazem_increases_auc_midazolam	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00343	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00683	diltiazem increases the AUC of midazolam 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diltiazem_increases_auc_midazolam.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1217	itraconazole_increases_auc_zolpidem	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01167	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00425	itraconazole increases the AUC of zolpidem 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/itraconazole_increases_auc_zolpidem.html	DIKB	"09/22/2010 13:58:46
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/1497	1.32	refute	ZOLPIDEM	ITRACONAZOLE	1.34	1.32	medium	http://www.ncbi.nlm.nih.gov/pubmed/9871431	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"NOTE: The AUC_i/AUC value is calculated from Table II and is not statistically significant

route of administration: oral

study duration: 2 days

population: 11 healthy volunteers, all nonsmokers

tested for known CYP450 polymorphisms?
NO

ages: 20-40

description:
SUBJECTS: Twelve healthy volunteers (8 men and 4 women), aged 20 to 40 years, participated after giving written informed consent. All were active ambulatory nonsmoking adults, with no evidence of medical disease and taking no other medications. Female subjects were not taking oral contraceptives and did not have contraceptive implants. One of the subjects did not ingest zolpidem as instructed during treatment; accordingly mean values for itraconazole treatment, n=11.

METHODS: At 8 AM on study day 1, subjects entered the outpatient Clinical Psychopharmacology Research Unit where they received the initial dose of azole (or placebo) and remained under observation for 30 minutes. Subjects took a second dose of azole (or placebo) at home at 4 PM on day 1. On the morning of day 2, after ingesting a standardized light breakfast with no caffeine-containing food or beverages and no grapefruit juice, they returned to the Research Unit at approximately 7:30 AM. They fasted until 12 noon, after which they resumed a normal diet (without grapefruit juice or caffeine-containing food or beverages). The third dose of azole (or placebo) was given at 8 AM, and the single dose of zolpidem or placebo was given at 9 AM. A final azole (or placebo) dose was given at 5 PM.

RESULTS: Coadministration of zolpidem with itraconazole reduced clearance (320 and 338 mL/min), but differences compared to the zolpidem plus placebo treatment did not reach significance.

See Table II."	0.005	0.2	11
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1243	verapamil_increases_auc_risperidone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00661	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00734	verapamil increases the AUC of risperidone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/verapamil_increases_auc_risperidone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1266	prasugrel_increases_auc_bupropion	increases_auc		http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01156	prasugrel increases the AUC of bupropion 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/prasugrel_increases_auc_bupropion.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1267	ticlopidine_increases_auc_bupropion	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00208	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01156	ticlopidine increases the AUC of bupropion 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ticlopidine_increases_auc_bupropion.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1273	paroxetine_increases_auc_duloxetine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	paroxetine increases the AUC of duloxetine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_duloxetine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1277	ritonavir_increases_auc_trazodone	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00503	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00656	ritonavir increases the AUC of trazodone 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ritonavir_increases_auc_trazodone.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1278	cimetidine_increases_auc_paroxetine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715	cimetidine increases the AUC of paroxetine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_paroxetine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1279	ketoconazole_increases_auc_amitriptyline	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026		ketoconazole increases the AUC of amitriptyline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_amitriptyline.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1281	cimetidine_increases_auc_amitriptyline	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501		cimetidine increases the AUC of amitriptyline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_amitriptyline.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1284	cimetidine_increases_auc_doxepin	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501		cimetidine increases the AUC of doxepin 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_doxepin.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1285	cimetidine_increases_auc_imipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501		cimetidine increases the AUC of imipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_imipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1286	fluoxetine_increases_auc_imipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00472		fluoxetine increases the AUC of imipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/fluoxetine_increases_auc_imipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1287	ketoconazole_increases_auc_imipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01026		ketoconazole increases the AUC of imipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/ketoconazole_increases_auc_imipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1288	paroxetine_increases_auc_imipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715		paroxetine increases the AUC of imipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_imipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1289	verapamil_increases_auc_imipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00661		verapamil increases the AUC of imipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/verapamil_increases_auc_imipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1290	diltiazem_increases_auc_imipramine	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00343		diltiazem increases the AUC of imipramine 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/diltiazem_increases_auc_imipramine.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1292	paroxetine_increases_auc_nortriptyline	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00715		paroxetine increases the AUC of nortriptyline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/paroxetine_increases_auc_nortriptyline.html	DIKB																
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/1293	cimetidine_increases_auc_sertraline	increases_auc	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00501	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01104	cimetidine increases the AUC of sertraline 	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cimetidine_increases_auc_sertraline.html	DIKB																
