asrt	researchStatementLabel	assertType	objectURI	valueURI	label	homepage	source	dateAnnotated	whoAnnotated	evidence	evidenceRole	evidenceSource	evidenceType	evidenceStatement
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/127	duloxetine_substrate_of_cyp2d6	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_substrate_of_cyp2d6.html	DIKB	"05/05/2009 17:43:52
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/159	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/2f7d4d67-10c1-4bf4-a7f2-c185fbad64ba	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"7.2 Inhibitors of CYP2D6

Concomitant use of duloxetine (40 mg once daily) with paroxetine (20 mg once daily) increased the concentration of duloxetine AUC by about 60%, and greater degrees of inhibition are expected with higher doses of paroxetine. Similar effects would be expected with other potent CYP2D6 inhibitors (e.g., fluoxetine, quinidine) [see Warnings and Precautions (5.10)]."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/127	duloxetine_substrate_of_cyp2d6	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00476	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/duloxetine_substrate_of_cyp2d6.html	DIKB	"06/20/2009 13:36:32
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/160	support	http://www.ncbi.nlm.nih.gov/pubmed/12621382	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_NR	"

route of administration: oral

study duration: &quot;In study 2, there were 2 study periods separated by a least 4 days. In period 1, subjects received 40 mg duloxetine every day for 5 days. Blood samples for the measurement of duloxetine plasma concentrations were taken immediately before duloxetine dosing on days 3 4, and 5 and at 1, 2, 4, 6, 8, 10, 12, 24, 36, 48, and 72 hours after dosing on day 5. In period 2, subjects received 20 mg paroxetine every day for 20 days Beginning on day 12 of this period, subjects again received duloxetine 40 mg every day for 5 days and samples were taken as in period 1, except that additional samples were taken 96 and 120 hours after the &amp;#64257;nal duloxetine dose. On the &amp;#64257;nal day of duloxetine dosing in each period, subjects fasted from midnigh until 4 hours after dosing. All doses of study drugs were supervised by study site personnel. &quot;

population: 12 male; 11 of 12 were of Chinese or Malay decent NOTE: only 10 completed the study

tested for known CYP450 polymorphisms? yes but exact genotype not mentioned only that all were genotypically CYP2D6 extensive metabolizers.

ages: 21 - 27

description:
&quot;Paroxetine increased the maximum plasma concentration of duloxetine and the area under the concentration-time curve at steady state 1.6-fold.&quot;

"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/139	nefazodone_substrate_of_cyp3a4	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01149	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/nefazodone_substrate_of_cyp3a4.html	DIKB	"02/13/2010 09:12:03
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/175	support	http://www.ncbi.nlm.nih.gov/pubmed/11872324	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	"
Enzyme system: human liver microsomes:

NADPH added: yes

inhibitor used: ketoconazole

reaction: nefazodone --&gt; OH-NEF and nefazodone --&gt; mCPP

Quote: 
Incubations of human liver microsomes with NEF and
the CYP3A4 inhibitor ketoconazole resulted in a concentration-dependent inhibition of the formation of mCPP and OH-NEF (Fig. 3).



"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/148	R-citalopram_substrate_of_cyp2c19	substrate_of		http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/R-citalopram_substrate_of_cyp2c19.html	DIKB	"06/12/2009 19:19:09
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/184	support	http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	"

Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

reaction: R- and S-citalopram --&gt; R- and S- demethylcitalopram

Quote:

Chemical Inhibition of CT and DCT Biotransformation in
Microsomes. At 10micM R- or S-CT, ketoconazole reduced reaction velocity to 55 to 60% of control, quinidine to 80% of control, and omeprazole to 80 to 85% of control (Fig. 6). When the R- and S-CT concentration was increased to 100 M, the degree of inhibition by
ketoconazole increased, while inhibition by quinidine decreased (Fig. 6). These findings are consistent with the data from heterologously expressed CYP isoforms.
"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/152	modafinil_substrate_of_cyp3a4	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00745	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/modafinil_substrate_of_cyp3a4.html	DIKB	"09/24/2009 12:45:45
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/187	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/e16c26ad-7bc2-d155-3a5d-da83ad6492c8.pdf	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Drug-Drug Interactions:

Based on in vitro data, modafinil is metabolized partially by the 3A isoform subfamily of hepatic cytochrome P450 (CYP3A4). I"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/155	lovastatin_substrate_of_cyp3a4	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00227	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/lovastatin_substrate_of_cyp3a4.html	DIKB	"09/28/2007 14:01:54
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/192	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/d3620ebe-87e1-4a93-96cc-ff20ddbb30b2	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"&quot;Potent inhibitors of CYP3A4: Lovastatin, like several other inhibitors of HMG-CoA reductase, is a substrate of cytochrome P450 3A4 (CYP3A4). When lovastatin is used with a potent inhibitor of CYP3A4, elevated plasma levels of HMG-CoA reductase inhibitory activity can increase the risk of myopathy and rhabdomyolysis, particularly with higher doses of lovastatin.&quot;
"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/155	lovastatin_substrate_of_cyp3a4	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00227	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/lovastatin_substrate_of_cyp3a4.html	DIKB	"10/29/2007 13:18:39
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/193	support	http://www.ncbi.nlm.nih.gov/pubmed/8689812	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_PK_DDI_RCT	"
Route of administration: oral

study duration: 4 days pretreatment with 200mg oral itraconazole; a single, oral, 40mg dose of lovastatin on day 4

population: 12
male: 5
female: 7 (2 on contraceptive steroids)

ages: 20-29

AUC_i/AUC: 546/15 = &gt;36.4
NOTE: AUC of lovastatin w/ placebo could not be measured but was known to be &lt; 15ng/ml*h"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/174	quetiapine_substrate_of_cyp1a2	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01224	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/quetiapine_substrate_of_cyp1a2.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/181	eszopiclone_substrate_of_cyp3a4	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00402	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/eszopiclone_substrate_of_cyp3a4.html	DIKB	"09/23/2009 15:48:01
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/225	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Metabolism

Following oral administration, eszopiclone is extensively metabolized by oxidation and demethylation. The primary plasma metabolites are (S)-zopiclone-N-oxide and (S)-N-desmethyl zopiclone; the latter compound binds to GABA receptors with substantially lower potency than eszopiclone, and the former compound shows no significant binding to this receptor. In vitro studies have shown that CYP3A4 and CYP2E1 enzymes are involved in the metabolism of eszopiclone. Eszopiclone did not show any inhibitory potential on CYP450 1A2, 2A6, 2C9, 2C19, 2D6, 2E1, and 3A4 in cryopreserved human hepatocytes."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/181	eszopiclone_substrate_of_cyp3a4	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00402	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/eszopiclone_substrate_of_cyp3a4.html	DIKB	"09/23/2009 16:09:10
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/226	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/page/structuredProductLabelMetadata/fd047b2b-05a6-4d99-95cb-955f14bf329f	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Drugs That Inhibit CYP3A4 (Ketoconazole)

CYP3A4 is a major metabolic pathway for elimination of eszopiclone. The AUC of eszopiclone was increased 2.2-fold by coadministration of ketoconazole, a potent inhibitor of CYP3A4, 400 mg daily for 5 days. Cmax and t1/2 were increased 1.4-fold and 1.3-fold, respectively. Other strong inhibitors of CYP3A4 (e.g., itraconazole, clarithromycin, nefazodone, troleandomycin, ritonavir, nelfinavir) would be expected to behave similarly."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/187	escitalopram_substrate_of_cyp3a4	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01175	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/escitalopram_substrate_of_cyp3a4.html	DIKB	"06/12/2009 19:11:52
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/233	support	http://www.ncbi.nlm.nih.gov/pubmed/11454728	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_ID_Cyp450_Hum_Microsome_Chem	"
Enzyme system: human liver microsomes

NADPH added: yes (a dehydrogenase generating system)

reaction: R- and S-citalopram --&gt; R- and S- demethylcitalopram

Quote:

Chemical Inhibition of CT and DCT Biotransformation in
Microsomes. At 10micM R- or S-CT, ketoconazole reduced reaction velocity to 55 to 60% of control, quinidine to 80% of control, and omeprazole to 80 to 85% of control (Fig. 6). When the R- and S-CT concentration was increased to 100 M, the degree of inhibition by
ketoconazole increased, while inhibition by quinidine decreased (Fig. 6). These findings are consistent with the data from heterologously expressed CYP isoforms.
"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/190	bupropion_substrate_of_cyp2b6	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01156	http://purl.obolibrary.org/obo/PR_000006116		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/bupropion_substrate_of_cyp2b6.html	DIKB	"06/20/2009 15:22:12
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/236	support	http://www.ncbi.nlm.nih.gov/pubmed/10997944	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#EV_EX_Met_Enz_ID_Cyp450_Hum_Recom	"
Enzyme system: recombinant CYP450 enzymes in baculovirus-infected insect cells

NADPH added: yes

reaction: bupropion --&gt; hydroxybupropion

NOTE: the experiment provides no clear minimum Km CYP2B6 catalysis of the mentioned reaction

Quote:
&quot;Evaluation of BUP Hydroxylation by Individual cDNA-Expressed Human P450s. Because the biphasic kinetic data observed with low activity HLMs (HLMs 20 and 24) indicated the contribution of more than one enzyme to BUP hydroxylation at higher substrate concentrations, a panel of eight cDNA-expressed enzymes (SUPER- SOMES) was screened for BUP hydroxylase activity at 12 mM to identify enzymes requiring further investigation (Fig. 7). This sub- strate concentration was selected to ensure saturation of any high Km isozyme capable of catalyzing BUP hydroxylation. cDNA-expressed CYP2B6 demonstrated the highest rate of HBUP formation (7.0 pmol/min/pmol of P450). cDNA-expressed CYP2E1 and CYP3A4 catalyzed BUP hydroxylation at the second and third highest rates, although at 3- and 30-fold lower rates than cDNA-expressed CYP2B6 (2.4 and 0.23 pmol/min/pmol of P450, respectively). Of note, CYP2E1 was the only cDNA-expressed enzyme in which cytochrome b5 was coexpressed. Rates of BUP hydroxylation by CYP1A2, CYP2A6, CYP2C9, CYP2C19, and CYP2D6 were greater than 30-fold lower than CYP2B6 (Fig. 7). HBUP formation in control microsomes was negligible.&quot;"
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/194	cinacalcet_substrate_of_cyp1a2	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01012	http://purl.obolibrary.org/obo/PR_000006102		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/cinacalcet_substrate_of_cyp1a2.html	DIKB	009242009	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/240	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/45028573-13c4-4c8b-ae62-6c75bba97c81	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Metabolism and Excretion

Cinacalcet is metabolized by multiple enzymes, primarily CYP3A4, CYP2D6 and CYP1A2."
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/209	aripiprazole_substrate_of_cyp2c8	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB01238	http://purl.obolibrary.org/obo/PR_000006119		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/aripiprazole_substrate_of_cyp2c8.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/223	S-demethylcitalopram_substrate_of_cyp2c19	substrate_of	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/35	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/S-demethylcitalopram_substrate_of_cyp2c19.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/239	celecoxib_substrate_of_cyp2c9	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00482	http://purl.obolibrary.org/obo/PR_000006120		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/celecoxib_substrate_of_cyp2c9.html	DIKB	"09/24/2009 10:57:14
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/293	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/8d52185d-421f-4e34-8db7-f7676db2a226	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Metabolism: Celecoxib metabolism is primarily mediated via CYP2C9. Three metabolites, a primary alcohol, the corresponding carboxylic acid and its glucuronide conjugate, have been identified in human plasma. These metabolites are inactive as COX-1 or COX-2 inhibitors.

CYP2C9 activity is reduced in individuals with genetic polymorphisms that lead to reduced enzyme activity, such as those homozygous for the CYP2C9*2 and CYP2C9*3 polymorphisms. Limited data from 4 published reports that included a total of 8 subjects with the homozygous CYP2C9*3/*3 genotype showed celecoxib systemic levels that were 3- to 7-fold higher in these subjects compared to subjects with CYP2C9*1/*1 or *I/*3 genotypes. The pharmacokinetics of celecoxib have not been evaluated in subjects with other CYP2C9 polymorphisms, such as *2, *5, *6, *9 and *11. It is estimated that the frequency of the homozygous *3/*3 genotype is 0.3% to 1.0% in various ethnic groups. "
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/245	demethylcitalopram_substrate_of_cyp3a4	substrate_of	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/68	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/demethylcitalopram_substrate_of_cyp3a4.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/254	pantoprazole_substrate_of_cyp2c19	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00213	http://purl.obolibrary.org/obo/PR_000006118		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/pantoprazole_substrate_of_cyp2c19.html	DIKB	"09/24/2009 13:17:14
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/310	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/742ca9f4-9fba-44d4-29a8-1fe3a04f1af6	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"
Metabolism

Pantoprazole is extensively metabolized in the liver through the cytochrome P450 (CYP) system. Pantoprazole metabolism is independent of the route of administration (intravenous or oral). The main metabolic pathway is demethylation, by CYP2C19, with subsequent sulfation; other metabolic pathways include oxidation by CYP3A4. There is no evidence that any of the pantoprazole metabolites have significant pharmacologic activity. "
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/258	S-demethylcitalopram_substrate_of_cyp3a4	substrate_of	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Metabolite/35	http://purl.obolibrary.org/obo/PR_000006130		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/S-demethylcitalopram_substrate_of_cyp3a4.html	DIKB							
https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Assertions/262	clozapine_substrate_of_cyp2d6	substrate_of	http://www4.wiwiss.fu-berlin.de/drugbank/resource/drugs/DB00363	http://purl.obolibrary.org/obo/PR_000006121		http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/clozapine_substrate_of_cyp2d6.html	DIKB	"05/15/2009 11:01:27
"	boycer	https://dbmi-icode-01.dbmi.pitt.edu/dikb/resource/Evidence/319	support	http://dbmi-icode-01.dbmi.pitt.edu/linkedSPLs/resource/structuredProductLabelMetadata/883b5d43-0339-7dc1-f775-93791fb9b978	http://dbmi-icode-01.dbmi.pitt.edu/dikb-evidence/DIKB_evidence_ontology_v1.3.owl#Non_traceable_Drug_Label_Statement	"Pharmacokinetic-related Interactions

Clozapine is a substrate for many CYP 450 isozymes, in particular 1A2, 2D6, and 3A4. The risk of metabolic interactions caused by an effect on an individual isoform is therefore minimized. Nevertheless, caution should be used in patients receiving concomitant treatment with other drugs that are either inhibitors or inducers of these enzymes."
